百事,#genre#
澳门莲花,p3p://173.208.176.178:19806/60b977ed000ba538c36458471a9d6772
Now财经,p3p://173.208.176.178:19806/6256e47a0007a6bb0665fa1971252f50
东森经财,p3p://173.208.176.178:19806/61468bd70005123dea7373f226636dba
中天新闻,p3p://173.208.176.178:19806/613dba64000abeb1c801c02934bb45fc
tvbs新闻,p3p://173.208.176.178:19806/621858e3000e70ad1217c0700d576ad0
东森新闻,p3p://108.181.32.169:34778/64251f9700046520ea5ce8b85b6c11da
三立新闻,p3p://173.208.176.178:19806/6014c896000c7101401f67cc5477681b
三立-inews,p3p://173.208.176.178:19806/644f81c10003ba2367cad2610d3a2ab5
寰宇新闻,p3p://173.208.176.178:19806/653cd4a900049a4206d258a92e941b10
寰宇新闻台湾,p3p://173.208.176.178:19806/612d7c11000c9faf888ebf9f3276784e
壹新闻,p3p://173.208.176.178:19806/621dbb640001cb2b272027f74da62753
镜新闻,p3p://173.208.176.178:19806/63ebd33c0003c437e26ae87279d061f1
年代新闻,p3p://173.208.176.178:19806/5fe09fec000ac0127462c4ac6b1f16a3
华视新闻,p3p://173.208.176.178:19806/632c706b0009d57248864b64705a59a0
中视新闻,p3p://173.208.176.178:19806/62caf1dc000525b3cbb4de6e3c0e2af8
中视新闻,p3p://173.208.176.178:19806/61ff2b9d0004cfe6bb9a99f71e1c4c92
民视新闻,p3p://173.208.176.178:19806/602f1f4a000aa86fa700c49817387f81
民视,p3p://173.208.176.178:19806/6001ba8400051d89f5b151a63fa96419
民视第一,p3p://173.208.176.178:19806/5fe0a665000c49bf747c0dbd57ec09a3
民视台湾,p3p://173.208.176.178:19806/6388b888000de54e5f4c698049f16f53
民视旅游,p3p://173.208.176.178:19806/61769f2d000d84d7a63c4df74f4f24c4
华视,p3p://173.208.176.178:19806/61eff95c000bcf35803ebfe7426e2914
中视,p3p://173.208.176.178:19806/621dab720008820a26e1e06b75653395
公视,p3p://173.208.176.178:19806/63ebf0b7000e7d27e2de13a9113e7096
台视,p3p://173.208.176.178:19806/612ee2240008f3db8e0578dc59406f9e
台视财经,p3p://173.208.176.178:19806/6223b571000a13023e78ece5030b5b05
中视青采,p3p://173.208.176.178:19806/621db1fb0006fbf526fb672712522a46
中视经典,p3p://173.208.176.178:19806/621db24e000d4a9726fcacfd58c400a2
中天亚洲,p3p://173.208.176.178:19806/5fe6fce400011e568d3deaf35a511da9
中天娱乐,p3p://173.208.176.178:19806/5ffae39100029825dafa1d03520571ac
tvbs精彩,p3p://173.208.176.178:19806/61efd0a100047e1a7f9fa38d29f5746d
tvbs欢乐,p3p://173.208.176.178:19806/61e831a60008c7d761db13151abe16ae
tvbs-HD,p3p://173.208.176.178:19806/612ee5ef000f06f58e144b6727ec3efb
三立台湾,p3p://173.208.176.178:19806/5fe2947f000c58a57c0623474ae64e07
三立综合,p3p://173.208.176.178:19806/6233dc940004f17a7d90e7c364b93c82
三立都会,p3p://173.208.176.178:19806/5fe29458000eb9287c058b8b2e5806e8
三立国际,p3p://173.208.176.178:19806/5fe95e150003dbe09689221a68d3215e
靖洋戏剧,p3p://173.208.176.178:19806/626104d8000627c22df3f662158708fa
人间卫视,p3p://173.208.176.178:19806/64bbd61c0005f2d80ef27a2574246048
MOMO亲子,p3p://173.208.176.178:19806/61e0ffbf000c4e3545c098666cb76c2d
龙华偶像,p3p://173.208.176.178:19806/609bb1b0000732744f174daa791d3b43
龙华戏剧,p3p://173.208.176.178:19806/6214c295000a5fa204149eb30d3c30b4
龙华经典,p3p://173.208.176.178:19806/6223b9d8000ef67e3e8a2073190e36d5
龙华洋片,p3p://173.208.176.178:19806/64c0e1af000875f522a785c0570b06ae
龙华电影,p3p://173.208.176.178:19806/621471310004d28d02d6aeb471c265ec
东森电影,p3p://173.208.176.178:19806/62c103a5000b5a66a4eacca77822079a
东森幼幼,p3p://173.208.176.178:19806/62c9a6bb000ac34dc6a767036c5f3878
东森综合,p3p://173.208.176.178:19806/5fe8c5570001412994347b4506da6ebb
东森洋片,p3p://173.208.176.178:19806/64c62c06000d1cf03751bf246ed813e7
纬来戏剧,p3p://173.208.176.178:19806/5fe29426000330687c04c55011370c91
纬来育乐,p3p://173.208.176.178:19806/6214bdc7000061300401d77e20cc43d8
纬来体育,p3p://173.208.176.178:19806/5fe16e4c000e45c17788ec964e9c5564
智林体育,p3p://173.208.176.178:19806/62148d7e000079c103453a521daa6e9f
八大第一,p3p://173.208.176.178:19806/5fea93070007b1939b3ff46f17b905c7
八大戏剧,p3p://173.208.176.178:19806/6224f676000aef1a435e76c619855b4e
八大娱乐,p3p://173.208.176.178:19806/5fe293b60007594a7c0310e05b6a27ac
八大综合,p3p://173.208.176.178:19806/61a57c52000cc2015d49e9e91be106b6
八大综艺,p3p://173.208.176.178:19806/621e16570009521a28836f1b4c052719
八大精彩,p3p://173.208.176.178:19806/6223beb7000542db3e9d251558fb45b1
Eleven一,p3p://173.208.176.178:19806/6027f40400042e0d8b002a1b0af27e77
Eleven二,p3p://173.208.176.178:19806/6025f1d0000440c783278efb13a4147e
爱尔达综合,p3p://173.208.176.178:19806/644f9341000c1001680f3089032174aa
爱尔达影剧,p3p://173.208.176.178:19806/644f91780000980d6808346f494d7ec1
爱尔达一,p3p://173.208.176.178:19806/623a8d50000c965397b2d5b26c7b25bd
爱尔达二,p3p://173.208.176.178:19806/623a8d8d0001570d97b3c11a65640b68
爱尔达三,p3p://173.208.176.178:19806/622e99e60004026169046fd918be6ed7
博斯魅力,p3p://173.208.176.178:19806/612ee43d000c84ea8e0dab707a8b2e0d
博斯网球,p3p://173.208.176.178:19806/6275f21d000aeb447fb1e83c30d60273
博斯运动一,p3p://173.208.176.178:19806/61f02576000b2c0a80eb0552388d145e
博斯运动二,p3p://173.208.176.178:19806/62639c49000784a03813882a6f5c7e5d
博斯无限一,p3p://173.208.176.178:19806/647cba27000a6f78186e481d11013645
博斯无限二,p3p://173.208.176.178:19806/6146901b0006875bea841df772893d7b
亚洲旅游,p3p://173.208.176.178:19806/61e4f963000c710c55474e4e1e2273d9
亚洲美食,p3p://173.208.176.178:19806/62c9a44500000cd3c69dc74b77c62c82
动物星球,p3p://173.208.176.178:19806/6214894b0007e3120334d50a59d03689
Hbo原创,p3p://173.208.176.178:19806/623a6e38000091d497395ce957b27132
Hbo家庭,p3p://173.208.176.178:19806/623a706d0003edf59741fcc023dc0089
Hbo巨献,p3p://173.208.176.178:19806/623a700000069676974053b555b700d4
Hbo巨献,p3p://173.208.176.178:19806/6233e648000735057db6cf734adf440d
AXN电影,p3p://173.208.176.178:19806/6258ddc5000ee8a40e1bc8f50dec545c
KTSF-26,p3p://173.208.176.178:19806/653e4cda0007743f0c8fade86d132b26
BOO电影,p3p://173.208.176.178:19806/5fded40700033e036d5ebd8604bf417b
THrill-电影,p3p://173.208.176.178:19806/630c2b9400044df5ca7abd7159677c41
Cinemaxhk,p3p://173.208.176.178:19806/65b1767d00058cdcce68527c3131148e
Cinemaxhk,p3p://173.208.176.178:19806/64ce039d0009f00b55f3e422778f3af3
Lovenature,p3p://173.208.176.178:19806/655fa9280009c6278edfc1176731425f
Lovenature,p3p://173.208.176.178:19806/6233fcfa000be8f27e0f78035e656379
OneTV综合,p3p://173.208.176.178:19806/64d5c5550007c4d9744057ea09db782a
创世电视,p3p://173.208.176.178:19806/65ac3ff5000d8862ba0b51494dc3254e
AnimaxHK,p3p://173.208.176.178:19806/6506d1a00000a99a33d7555a4b747caa
EYE-戏剧,p3p://173.208.176.178:19806/64c62f0c000d47c0375d8ea3081775da
EYE-旅游,p3p://173.208.176.178:19806/64c105a500023b4e2333fd1453e42393
罪案追缉CI,p3p://173.208.176.178:19806/623baf7a0004e5d79c2047cd46107be2
彩昌影剧,p3p://173.208.176.178:19806/621de2ed000a255d27ba994346c66a7c
尼克JR频道,p3p://173.208.176.178:19806/6233e05300064fcf7d9f8a39563b6c75
达芬奇频道,p3p://173.208.176.178:19806/62011f820008c9f3c33ae0231cf86a05
CN-卡通,p3p://173.208.176.178:19806/61ded38e000d52023d43f93e0ee00012
靖天卡通,p3p://173.208.176.178:19806/625b6d3800022fe9181c1ee5362c159d
探索亚洲,p3p://173.208.176.178:19806/623bc4f4000da3919c742e942bdb3571
bbc-eart,p3p://173.208.176.178:19806/6444eb2e000921503e6ecfe873cd10b1
中旺电视,p3p://173.208.176.178:19806/5fe09c570001addf7454c44e021f76be
壹电影频道,p3p://173.208.176.178:19806/651c3a7e00035f9e8778a18d0aeb27f1
靖天际,p3p://173.208.176.178:19806/612db8220006940e897960753ab534e9
龙华日韩,p3p://173.208.176.178:19806/621e1d0e00085766289da9bb1d7120af
靖天戏剧,p3p://173.208.176.178:19806/612db70e000298f98975294e4645098b
影迷数位,p3p://173.208.176.178:19806/6223ae1b0007136f3e5c44280e3300fa
WarnerTV,p3p://173.208.176.178:19806/623a7c43000859b0977039e0175b0470
靖天综合,p3p://173.208.176.178:19806/6223bd68000c7a903e980a5524d66f67
靖天映画,p3p://173.208.176.178:19806/6258eae500040fd80e4f0b2311754279
美食星球,p3p://173.208.176.178:19806/62c9a5620009f165c6a22320701370b6
History-,p3p://173.208.176.178:19806/6233e1a30007e08d7da4ab21717b3e79
JET-综合,p3p://173.208.176.178:19806/621e14f2000381b7287dfb1557135ff8
靖天欢乐,p3p://173.208.176.178:19806/6258f7e400070ac10e81d00831393e97
靖天育乐,p3p://173.208.176.178:19806/6223be04000a57323e9a6b2919b21d76
影迷纪实,p3p://173.208.176.178:19806/62c9a2fe00025fc4c698ca952e9711cb
amc电影,p3p://173.208.176.178:19806/625bbd49000d7c0d1954e42d45bc3182
靖天电影,p3p://173.208.176.178:19806/61ed0469000059af74b25aa267531e5a
MTV live,p3p://173.208.176.178:19806/621e1827000d7a3a288a84ae70c44b0d
Lifetime韩国,p3p://173.208.176.178:19806/623a91f0000d3ab297c4e6e2101d46b4
历史频道一,p3p://173.208.176.178:19806/6233e1a30007e08d7da4ab21717b3e79
历史频道二,p3p://173.208.176.178:19806/6233e2240002d3af7da6a1bf693a1ed5
Trace-体育,p3p://173.208.176.178:19806/644faccf000c7b6368730354764b17ed
韩国娱乐,p3p://173.208.176.178:19806/621e16b0000ec4772884cc295a1614a8
Catch-电影,p3p://173.208.176.178:19806/6258e5c9000dd0d00e3b184c1b9c4f4c
Cinem电影,p3p://173.208.176.178:19806/6233e8f1000112b17dc1320c7d1c4049
MyCin电影,p3p://173.208.176.178:19806/6233fc79000a0ea07e0d7fa1125015d0
LifeTime,p3p://173.208.176.178:19806/623a91f0000d3ab297c4e6e2101d46b4
Boomerang,p3p://173.208.176.178:19806/621e313f0005594c28ec88582a49029c
原住民电视,p3p://173.208.176.178:19806/64450b180002b23d3eeb784a0aa62e20
公视戏剧,p3p://173.208.176.178:19806/64450cdd000b67ea3ef2640f773a7ec7
EVE -HD,p3p://173.208.176.178:19806/6445172e000920783f1aafee754f43e4
HGTV频道,p3p://173.208.176.178:19806/644518fd0002d5953f21bedc56b6465f
古典音乐台,p3p://173.208.176.178:19806/6452b4f1000c38e8744ac80744c33d67
Mezzolive,p3p://173.208.176.178:19806/6452bcb000039d52746907f4476f5e7b
猪哥亮歌厅,p3p://173.208.176.178:19806/6452bbf2000d02457466242b0e5c5ea2
Universetv,p3p://173.208.176.178:19806/644fbb7c0004a5e968ac550c11f72df5
GlobalTrek,p3p://173.208.176.178:19806/644fb34f000f396e688c67ff6b147338
霹雳台,p3p://173.208.176.178:19806/644507280004aa433edc17562e211a38
Baby TV,p3p://173.208.176.178:19806/64bea3f00002bdf919e6522520650b26
国会频道一,p3p://173.208.176.178:19806/64ce0646000722d755fe479603e64ba8
国会频道二,p3p://173.208.176.178:19806/64ce06980008b4f755ff884d646a56da
SMART频道,p3p://173.208.176.178:19806/64e367a800053465a982145d191f168f
CMUSIC,p3p://173.208.176.178:19806/64e368dc000e5b23a986c9d62f9604df
寰宇财经台,p3p://173.208.176.178:19806/64e36edf00052681a99e432a601547f5
RockA电影,p3p://173.208.176.178:19806/65ad274400000b46bd92da681fce74f2
RockE电影,p3p://173.208.176.178:19806/65ad27c7000dfceebd94ddb20bec19f4
视华仁纪实,p3p://173.208.176.178:19806/62c9a3be00088219c69bba2111fd091e
大立电视,p3p://173.208.176.178:19806/64c4d2ba00051d1d320d17d218503f93
番薯频道,p3p://173.208.176.178:19806/64c27b030001a1b728e6741548c32c95

代理,#genre#
華視,rtmp://f13h.mine.nu/sat/tv111
中視,rtmp://f13h.mine.nu/sat/tv091
台視,rtmp://f13h.mine.nu/sat/tv071
民視,rtmp://f13h.mine.nu/sat/tv051
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4 
緯來日本,rtmp://f13h.mine.nu/sat/tv771
緯來育樂,rtmp://f13h.mine.nu/sat/tv701
緯來體育,rtmp://f13h.mine.nu/sat/tv721
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
ELEVEN体育3,rtmp://f13h.mine.nu/sat/tv751
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php
东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8
寰宇新闻台湾,http://37.27.111.214:8080/live/63/hls.m3u8
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
三立综合台,http://37.27.111.214:8080/live/31/hls.m3u8
中视,http://37.27.111.214:8080/live/7/hls.m3u8
华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8
亚洲旅游台,http://37.27.111.214:8080/live/10/hls.m3u8
民视台湾,http://37.27.111.214:8080/live/5/hls.m3u8
HITS,http://37.27.111.214:8080/live/28/hls.m3u8
民视第一,http://37.27.111.214:8080/live/4/hls.m3u8
博斯无限,http://37.27.111.214:8080/live/15/hls.m3u8
东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8
国会频道2,http://37.27.111.214:8080/live/104/hls.m3u8
镜新闻,http://37.27.111.214:8080/live/62/hls.m3u8
寰宇新闻台湾,http://37.27.111.214:8080/live/63/hls.m3u8
中视经典,http://37.27.111.214:8080/live/47/hls.m3u8
寰宇财经新闻,http://37.27.111.214:8080/live/65/hls.m3u8
中天新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8541/.m3u8
壹新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8548/.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
晴天,#genre#
中视新闻台,P2p://generationnexxxt.com:19806/75f4ea0339f14b62b1df49ede1723daa
寰宇新闻台,P2p://generationnexxxt.com:19806/33c00ed7adda475f9afe8adbd600bd9a
华视新闻,P2p://generationnexxxt.com:19806/ad4759ce4ff244efaa766154165e5d39
NHK新闻资讯台,P2p://generationnexxxt.com:19806/6dd38f99d9ca484aa3f0a2a50f60ba0f
无线新闻台(备),P2p://147.135.39.171:9906/66141a3d000c7a12f94c49ad085f4fe9
无线新闻台,P2p://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
CGTN,P2p://generationnexxxt.com:19806/1b5e656dd2604b7e9af1133db1f40955
BBC World News,P2p://generationnexxxt.com:19806/68b66fcb526a469c95968a8a62c27f01
CNBC,P2p://generationnexxxt.com:19806/0c7b37b4c3254709945af2916fe4848b
Bloomberg TV,P2p://generationnexxxt.com:19806/b7a11fd04a2f4a44acdab32693edee1e
CNA,P2p://generationnexxxt.com:19806/061076408ecc4e4c97af6cbe74f897d9
壹电视新闻台,P2p://generationnexxxt.com:19806/dc5cf9b6bd4a43aa973b9beea88e631b
年代新闻(备),P2p://generationnexxxt.com:19806/00b0fb08552945cbbaf718f9d815ca73
东森新闻台,P2p://generationnexxxt.com:19806/311e31668d704df7ade8a4d5e745d49b
中天新闻台,P2p://generationnexxxt.com:19806/1180a44e6cef425e826c3e798f7f3ea9
民视新闻台,P2p://generationnexxxt.com:19806/96f9b2974a86449f9a6f881b4e23ca03
三立新闻台,P2p://generationnexxxt.com:19806/27c4d09b970a447dae2ef153650b7ac1
TVBS新闻台,P2p://generationnexxxt.com:19806/53f80a10fb054d5ab0649a59980025a9
东森财经新闻台,P2p://generationnexxxt.com:19806/5634f613b7f84f81a5c56a6af4311d57
非凡新闻台,P2p://generationnexxxt.com:19806/3d7f2e1d0e04407ba29c656092041b09
TNN 16,P2p://generationnexxxt.com:19806/7462454333594bef83cd252fa653d14e
JKN 18,P2p://generationnexxxt.com:19806/5e7619bcc3d648419a7be15d55b0a6df
三立iNEWS,P2p://generationnexxxt.com:19806/6ec25b8c951a47cfb921435fb1968c16
Sky News,P2p://generationnexxxt.com:19806/82241dd85d9e4dad885f1c12b11e3d2e
Euronews,P2p://generationnexxxt.com:19806/43dedaf8037e43ceb06f46baa4391692
France24,P2p://generationnexxxt.com:19806/cff5534d052046bf8a4d8b2047aaa7c0
600TV,P2p://generationnexxxt.com:19806/cc580b16770e42c081a08a4ee737b28b
非凡商业台,P2p://generationnexxxt.com:19806/75d635caf96142a3807ed6c5f7e6240d
CBSN,P2p://generationnexxxt.com:19806/3d6d0c5a24e847369695ae867576a4e9
Fox News,P2p://generationnexxxt.com:19806/a6e8a65e41004e1dbc0ee1c762a5d30e
NDTV,P2p://generationnexxxt.com:19806/ed51f8ce798c4eb6b1d55d499370d722
ABC Australia,P2p://generationnexxxt.com:19806/cab3e899c937431f812c75c84b5cdf5f
台视新闻台,P2p://generationnexxxt.com:19806/3e72f4e960264195b41106221611a5a7
寰宇新闻台湾台,P2p://generationnexxxt.com:19806/eca259193814499a8bea04411ffceb1e
台视财经台,P2p://generationnexxxt.com:19806/adf452cad7a246ca8ccc8301f8184c6e
CNN,P2p://generationnexxxt.com:19806/88e503d015b54c75866ce86732601017
now财经台,P2p://generationnexxxt.com:19806/f0dd1f92af2845c2abd2ff29aff2b8ca
东森新闻台(备),P2p://generationnexxxt.com:19806/f848bf771436495b9ce252af20bea6e2
镜新闻,P2p://generationnexxxt.com:19806/65372d81bcb84ef4b76dd34a6f0e32bc
now新闻台,P2p://generationnexxxt.com:19806/86a69c6de155405ba916819e2634aa74
Fox News,P2p://generationnexxxt.com:19806/f8b4af1fac554568956d500f533ed0cf
BBC World News,P2p://generationnexxxt.com:19806/f666946be06f45e8a2e08ebf1136d385
CNN USA,P2p://generationnexxxt.com:19806/2c9b8717e3bc4b01b2a76d8ae7ad9776
CBC News,P2p://generationnexxxt.com:19806/fda21da704634e48b989ed9d33807e01
MSNBC,P2p://generationnexxxt.com:19806/81bf2e7056d94f06a8efb784036f8d38
CTV News,P2p://generationnexxxt.com:19806/236beb5caf9a4a66afcca1d7cc0a104d
Business News Network,P2p://generationnexxxt.com:19806/0634014988a34226a3a034b527309099
CP24,P2p://generationnexxxt.com:19806/1e461dd783af47a395e0bb79180148d2
The Weather Network,P2p://generationnexxxt.com:19806/95294525f47d423081bec37b4a5f1537
The Weather Channel,P2p://generationnexxxt.com:19806/118d5553ab4e4acc946d08c9d2299949
香港国际财经台,P2p://generationnexxxt.com:19806/bddf0c6b88474142a2cab7219a93af54
年代新闻,P2p://generationnexxxt.com:19806/f8c807d770a8429da9d058b516902907
中天新闻台,P2p://147.135.39.171:9906/668829a300087a07bea90b34300003a6
无线新闻台,P2p://generationnexxxt.com:19806/132be793de424970abd09ef9fe09db07
now财经台,P2p://generationnexxxt.com:19806/415e15f33f8b4b5b95a400a406abd534
Fox News,P2p://generationnexxxt.com:19806/95842d0c7228442a91d0e8a46a8ee1c9
三立iNEWS,P2p://generationnexxxt.com:19806/1d4ae63a90fa4f77b866e6f907a2c82c
香港国际财经台,P2p://generationnexxxt.com:19806/b6594fa379204fc5b11ba4bc3fe7d932
BBC World News,P2p://generationnexxxt.com:19806/7fa4771def7c4896b1b9ea7e022f278c
now新闻台,P2p://generationnexxxt.com:19806/b9ba3f0b06b14fe69ac2cbf51c77d816
三立新闻台,P2p://generationnexxxt.com:19806/69427a93f58247d1a31f424cbadc6c4d
东森新闻台,P2p://generationnexxxt.com:19806/e9f96143b31a4e869309a60c27c66bc4
TVBS新闻台,P2p://generationnexxxt.com:19806/bb6082c57bae466b9e6c64ba43f2c1e1
年代新闻,P2p://generationnexxxt.com:19806/cd32e0feca2244288f8a878d7aacf0fc
非凡新闻台,P2p://generationnexxxt.com:19806/a404066e65af4566931c773a385ed1e3
有线新闻台,P2p://generationnexxxt.com:19806/f40dc92cdc224868b83be4156ec315dc
无线新闻台,P2p://generationnexxxt.com:19806/132be793de424970abd09ef9fe09db07#P2p://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
无线新闻备,P2p://147.135.39.171:9906/66141a3d000c7a12f94c49ad085f4fe9
Now新闻台,P2p://generationnexxxt.com:19806/b9ba3f0b06b14fe69ac2cbf51c77d816
无线翡翠台,P2p://generationnexxxt.com:19806/2c1ef45c2c174f5c8df4d049e1cbccfd
﻿无线翡翠备,P2p://147.135.39.171:9906/66430d4f000a06ccb0b20a650b4b5d65
有线综合台,P2p://generationnexxxt.com:19806/532d47eca340456a814ba21cc5e68a52
有线赛马台,P2p://generationnexxxt.com:19806/e38b0ea6a9174a92bf7f30a36d4e0fe9
无线赛马台,P2p://generationnexxxt.com:19806/2cd619b81446414fb605daa1e86bebd6
无线Plus台,P2p://generationnexxxt.com:19806/faf51cf453a84400be019b14939e49f6#P2p://147.135.39.171:9906/65fd6048000be8b2a085bc4d061c504d
无线Popc台,P2p://generationnexxxt.com:19806/3ae0f859370b4f17baec42495be6f043#P2p://generationnexxxt.com:19806/63cdb28090d949ed824376fab51fdd12
无线星河台,P2p://generationnexxxt.com:19806/e94f4c244af8464fb06eff4c9da250a6#P2p://generationnexxxt.com:19806/afcbb73766d64754bd8d35fc330aae1c
无线娱乐台,P2p://generationnexxxt.com:19806/e77d39049c07479ab0ff57800c6e5b06#P2p://generationnexxxt.com:19806/05e767dba8fa48e9ba386ed231c94318
无线明珠台,P2p://generationnexxxt.com:19806/066930b0d2764f05a9b8a0019efe82fe#P2p://generationnexxxt.com:19806/6ea5ab8d22f04024b3fac9bfb2b243aa
无线粤片台,P2p://generationnexxxt.com:19806/3d6644cc478648c2952a8c69cb9fccf5
无线亚洲台,P2p://generationnexxxt.com:19806/08cc25f383fd45e8b063efb2b2708dbc
无线功夫台,P2p://generationnexxxt.com:19806/85398bbb5112406b95c5780d36d3a173
无线戏曲台,P2p://generationnexxxt.com:19806/131a3f2bbae740fc982903c576a97920
无线千禧台,P2p://generationnexxxt.com:19806/b3069418cdff4c69bb544e4b1ff04d56
无线黄金台,P2p://generationnexxxt.com:19806/1444d681fb1b44d4a20ff001c2bb2f7c#P2p://generationnexxxt.com:19806/99b70f5afa114465aa463db0cfed6569
天映经典国,P2p://generationnexxxt.com:19806/3496dc2c5dc1421c8c403eb9c475753e
天映频道粤,P2p://generationnexxxt.com:19806/179f2b9026a9449198a6486cb1bc8481
美亚电影国,P2p://generationnexxxt.com:19806/6c34f21c2c634e5db469a2971a6e4ed0
美亚电影粤,P2p://generationnexxxt.com:19806/81ea49b841454e1c901ac507f231a581
ViuTV台粤,P2p://generationnexxxt.com:19806/956aa1340cd5439689da84cff7a5eaae
ViuTV台英,P2p://generationnexxxt.com:19806/ea75ceca822f454bb858845559d5fc55#P2p://generationnexxxt.com:19806/b6f920891ad9473ca6f839df7616f580
now财经台,P2p://generationnexxxt.com:19806/415e15f33f8b4b5b95a400a406abd534#P2p://generationnexxxt.com:19806/f0dd1f92af2845c2abd2ff29aff2b8ca
香港财经台,P2p://generationnexxxt.com:19806/b6594fa379204fc5b11ba4bc3fe7d932#P2p://generationnexxxt.com:19806/bddf0c6b88474142a2cab7219a93af54
港台电视31,P2p://generationnexxxt.com:19806/c7cd517a9e5b44a9b6037c90f998627f
港台电视32,P2p://generationnexxxt.com:19806/8ef4a2b7bac54aba8b17dfd2071df91f
凤凰中文台,P2p://generationnexxxt.com:19806/d897c583969747fc8a362653e01faf4f#P2p://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f	
凤凰信息台,P2p://generationnexxxt.com:19806/d207c4a98e784d1299a9aa63268f21c6#P2p://generationnexxxt.com:19806/3f7b6ed02526445e89ce536992d04ef5
凤凰香港台,P2p://generationnexxxt.com:19806/51ed8623722a469f8caa15a0e12a6761
澳门-MACAU,P2p://generationnexxxt.com:19806/a2bbc4a4feec4168804624c67fdea801#P2p://generationnexxxt.com:19806/b08e564af8cf49e2a0fadaf4978a04cf
澳门莲花,P2p://generationnexxxt.com:19806/f7ac1f0fdbe64fcc82cee29e0b590242#P2p://generationnexxxt.com:19806/cd6e7bcddc7c4e6ea2e6d7b6dfa03ae8
Hands Up,P2p://generationnexxxt.com:19806/7c21e515d5264c9fa21035456fd5024a
Thrill,P2p://generationnexxxt.com:19806/d20fff7aa7d64ab19d2a39da2970734a
中天新闻台,P2p://147.135.39.171:9906/668829a300087a07bea90b34300003a6#P2p://generationnexxxt.com:19806/1180a44e6cef425e826c3e798f7f3ea9
东森新闻台,P2p://generationnexxxt.com:19806/e9f96143b31a4e869309a60c27c66bc4#P2p://generationnexxxt.com:19806/311e31668d704df7ade8a4d5e745d49b
TVBS新闻台,P2p://generationnexxxt.com:19806/bb6082c57bae466b9e6c64ba43f2c1e1#P2p://generationnexxxt.com:19806/53f80a10fb054d5ab0649a59980025a9
三立新闻台,P2p://generationnexxxt.com:19806/69427a93f58247d1a31f424cbadc6c4d#P2p://generationnexxxt.com:19806/27c4d09b970a447dae2ef153650b7ac1
年代新闻台,P2p://generationnexxxt.com:19806/cd32e0feca2244288f8a878d7aacf0fc#P2p://generationnexxxt.com:19806/f8c807d770a8429da9d058b516902907
非凡新闻台,P2p://generationnexxxt.com:19806/3d7f2e1d0e04407ba29c656092041b09#P2p://generationnexxxt.com:19806/a404066e65af4566931c773a385ed1e3
民视新闻台,P2p://generationnexxxt.com:19806/96f9b2974a86449f9a6f881b4e23ca03
中视新闻台,P2p://generationnexxxt.com:19806/75f4ea0339f14b62b1df49ede1723daa
寰宇新闻台,P2p://generationnexxxt.com:19806/33c00ed7adda475f9afe8adbd600bd9a
华视新闻台,P2p://generationnexxxt.com:19806/ad4759ce4ff244efaa766154165e5d39
TVBSHD台,P2p://generationnexxxt.com:19806/5fe15c41a5ed4d5f9262ee28464c45c0#P2p://generationnexxxt.com:19806/9e185dd6c7dd46edb5a7d675e4fca701
BBC-HD台,P2p://generationnexxxt.com:19806/213ee36f11ba4b9896c8440290ebca3b
民视-HD台,P2p://generationnexxxt.com:19806/e85920ffa4de4c2cbab08ad68fd1d5ae
台视-HD台,P2p://generationnexxxt.com:19806/333435199f804b03aad4410d4674aaeb
中视-HD台,P2p://generationnexxxt.com:19806/695746eb4c094292a862a53216d54dac
公视-HD台,P2p://generationnexxxt.com:19806/345c7e0b5a7545cfacafed5319da0351
华视-HD台,P2p://generationnexxxt.com:19806/2ebe6c2c5cfd454ebdc30acc44e683d7
超视-HD台,P2p://generationnexxxt.com:19806/9cf45ab03b744e3696aeeb3aec844fa9
Lifetime台,P2p://generationnexxxt.com:19806/7d5e25a5a50c47c3b6853d45f9f54d63
